50 8 0.000205993652344 0.0962448120117 0.06 0.985254156784 0.457777777778 3.37346794473 4.68504969435 
200 8 0.00023078918457 0.137740850449 0.17 2.68304941617 0.197777777778 4.27890094018 8.82370681111 
500 8 0.000307083129883 0.219027996063 0.25 3.76066030584 0.24 6.39585934168 7.47536733722 
100 8 0.00081205368042 0.111842870712 0.14 3.22202024028 0.196666666667 4.32898056023 7.95034320164 
50 8 0.000230073928833 0.0973010063171 0.19 2.44064526665 0.118888888889 4.09792328746 6.18966157507 
2000 8 0.0010769367218 2.76430177689 0.26 3.5317644947 0.261111111111 7.34605976846 22.797905477 
1000 8 0.000211000442505 0.824292898178 0.2 3.05004576435 0.244444444444 2.52829920209 10.3745980637 
500 8 0.000252962112427 0.251046895981 0.24 2.88187159711 0.191111111111 8.66337362509 9.52355134239 
500 8 0.000663995742798 0.253317832947 0.2 2.4813876843 0.218888888889 5.75826155784 6.78838138671 
200 8 0.000381946563721 0.118818998337 0.2 2.42169851476 0.292222222222 2.93691860356 12.2239562342 
100 8 0.000672101974487 0.102729082108 0.17 1.60716545973 0.121111111111 4.12883885509 5.63508411285 
1500 8 0.000232934951782 1.58385396004 0.11 1.92818463541 0.341111111111 4.14860780644 9.03650291679 
200 8 0.000510215759277 0.113656044006 0.15 1.92580765309 0.334444444444 3.25602581202 6.48177820382 
50 8 0.000272035598755 0.0930981636047 0.18 3.50282366172 0.188888888889 3.19702488412 6.60383952319 
100 8 0.000224113464355 0.101863145828 0.18 2.9362285979 0.12 4.59703525573 6.11557684036 
100 8 0.000291109085083 0.109395027161 0.2 2.59890974877 0.136666666667 5.40734379819 11.4912807241 
1000 8 0.000349044799805 0.879055023193 0.24 1.52185308808 0.33 4.32890111143 10.4807136571 
2000 8 0.000450134277344 2.60496902466 0.28 3.04226497937 0.183333333333 5.08565286394 10.1804401328 
2000 8 0.000710964202881 2.98372220993 0.18 2.67633137038 0.354444444444 4.33280390613 6.29271647907 
1500 8 0.000456094741821 1.77515101433 0.13 3.10498574479 0.384444444444 2.90704553262 10.0533005263 
1000 8 0.000348091125488 0.714385032654 0.14 3.46665438134 0.391111111111 3.61914317856 9.42487010938 
2000 8 0.000182867050171 2.82480812073 0.1 4.98264703553 0.424444444444 3.52930692615 10.3035507019 
500 8 0.000259876251221 0.23077082634 0.25 1.66830500227 0.326666666667 9.01877409827 10.5119804741 
200 8 0.000219106674194 0.115383148193 0.22 2.20813312641 0.128888888889 3.00718971576 8.78592447433 
1000 8 0.000223875045776 0.644726037979 0.22 3.71589835071 0.438888888889 4.38329984774 12.5324850692 
2000 8 0.000367879867554 2.95301318169 0.09 1.84649750896 0.431111111111 3.54326455859 10.8491642684 
50 8 0.000627994537354 0.0950560569763 0.25 2.67811009432 0.123333333333 8.18909175788 11.2970178844 
200 8 0.000595092773438 0.0899851322174 0.17 3.77304426149 0.324444444444 3.79683974427 8.75830747397 
500 8 0.000571966171265 0.255506038666 0.31 2.65265992103 0.105555555556 6.95775084941 7.38968818903 
2000 8 0.000230073928833 2.71003198624 0.07 4.81985779353 0.481111111111 3.01121856549 20.5478407482 
50 8 0.000361204147339 0.100811958313 0.14 3.50343872626 0.242222222222 3.22001297725 7.70759295544 
1500 8 0.000263929367065 1.93711495399 0.21 2.92732410242 0.311111111111 4.49489333319 10.2261791257 
100 8 0.000291109085083 0.105458021164 0.19 2.07524416349 0.145555555556 7.21828948949 6.97313181241 
50 8 0.000639915466309 0.0922751426697 0.2 0.880127571536 0.208888888889 3.88063929477 5.51661174019 
2000 8 0.000293970108032 2.89453101158 0.2 3.46751802926 0.238888888889 3.05867384717 8.53745968837 
1000 8 0.00048303604126 0.821069955826 0.34 7.14947056032 0.223333333333 5.21205277072 12.1149751554 
1500 8 0.000797033309937 1.72499012947 0.3 3.14836068007 0.307777777778 6.43762986962 16.5887771209 
1000 8 0.000226974487305 0.683931112289 0.07 4.12468761538 0.442222222222 3.06312833187 13.1150894788 
50 8 0.00089693069458 0.0995121002197 0.31 3.70798732342 0.125555555556 4.25524602897 9.11276914234 
500 8 0.000190019607544 0.249516010284 0.2 5.69546186726 0.335555555556 4.95069673814 8.86874327945 
1000 8 0.000223875045776 0.769879102707 0.2 4.4627878958 0.316666666667 2.60233784037 17.7664180582 
2000 8 0.000242948532104 2.76870107651 0.22 4.68563660748 0.323333333333 2.98604709279 17.7180095066 
1500 8 0.000355005264282 1.65088701248 0.13 4.54421289251 0.415555555556 4.32022675865 11.3333238152 
500 8 0.000658988952637 0.233767032623 0.26 1.15905802069 0.206666666667 7.44717281699 7.62211649996 
50 8 0.000223875045776 0.0956230163574 0.11 4.49165952636 0.353333333333 3.08055301493 7.51298051902 
1000 8 0.000712871551514 0.735627174377 0.14 5.72452370472 0.443333333333 3.55631776331 11.7572936826 
1500 8 0.000428199768066 2.19993185997 0.09 4.00185729492 0.466666666667 4.12668178996 6.41434175666 
1500 8 0.00021505355835 1.58127808571 0.23 7.75577272437 0.322222222222 3.35920316284 19.2350207816 
100 8 0.000228881835938 0.10072016716 0.2 1.36321312127 0.111111111111 2.82281481214 8.77467301355 
500 8 0.000170946121216 0.256458997726 0.25 4.97276138035 0.411111111111 3.21227457615 14.41786191 
500 8 0.000221967697144 0.23516702652 0.31 6.95270767599 0.265555555556 3.14741033417 10.2259901432 
500 8 0.000275850296021 0.232703208923 0.19 3.31437324956 0.324444444444 4.71997531505 7.44846969111 
2000 8 0.000584125518799 3.01628088951 0.16 3.13210890473 0.388888888889 3.53538895643 7.67135085028 
500 8 0.000561952590942 0.230268001556 0.24 3.28427986731 0.281111111111 5.04216727 8.3195708749 
1500 8 0.000211954116821 1.8675198555 0.11 2.12387146766 0.383333333333 2.96573380947 11.8036366443 
200 8 0.000539064407349 0.118566989899 0.16 2.77593939019 0.281111111111 3.69771636028 6.81324374512 
1500 8 0.000396966934204 1.93786907196 0.12 3.64359671668 0.417777777778 2.89437155679 6.27027656012 
1000 8 0.000208854675293 1.15226888657 0.2 5.5386631486 0.212222222222 2.8017160251 27.319229382 
500 8 0.000696182250977 0.218619823456 0.2 1.83852008333 0.367777777778 5.73456689046 12.304987453 
500 8 0.000234127044678 0.279561042786 0.27 3.71198637355 0.242222222222 7.24567712808 7.30024468195 
200 8 0.000224828720093 0.116719007492 0.13 1.64886274116 0.326666666667 4.37012752344 6.56994116013 
100 8 0.000492095947266 0.105376005173 0.07 2.40097430661 0.33 3.10909209032 10.535559806 
500 8 0.000566005706787 0.221155881882 0.21 3.08461626117 0.403333333333 3.33332124746 13.6467325425 
500 8 0.000545024871826 0.254196882248 0.29 2.06206817414 0.172222222222 2.04876235173 8.67968117788 
2000 8 0.000565052032471 2.69183206558 0.18 4.13460573862 0.27 4.61531293555 8.70610615448 
200 8 0.000540018081665 0.117181062698 0.09 0.875425858028 0.423333333333 3.93631850507 5.03902516565 
200 8 0.000418901443481 0.116342067719 0.29 3.3585081179 0.145555555556 4.33911270494 8.429272617 
100 8 0.000840902328491 0.0998878479004 0.18 3.16553233002 0.3 4.37531115871 11.2375216385 
100 8 0.000525951385498 0.103668212891 0.18 1.72134342707 0.216666666667 4.53275096983 4.95943900341 
2000 8 0.000321865081787 2.52375912666 0.2 3.07265496439 0.34 6.37338097038 8.3468141156 
1500 8 0.000685930252075 1.70337295532 0.12 2.3082550741 0.36 3.36970496306 9.26393151834 
100 8 0.000188827514648 0.102986812592 0.12 1.82264536405 0.304444444444 3.82250654174 8.24491279307 
1000 8 0.000205993652344 0.64503288269 0.26 2.31688106498 0.342222222222 2.03254192237 12.8142227804 
100 8 0.000562906265259 0.174275875092 0.23 3.09763143884 0.162222222222 3.14434325258 9.63219250037 
1500 8 0.000570058822632 2.23926496506 0.19 1.95255734295 0.262222222222 4.18580752849 9.02529754486 
2000 8 0.000339984893799 2.94866704941 0.16 3.22573796729 0.235555555556 3.98537615261 9.73013929978 
100 8 0.000205993652344 0.0948221683502 0.09 3.29769555109 0.477777777778 3.81088184414 7.87095305949 
100 8 0.000350952148438 0.109455108643 0.23 3.04117511786 0.156666666667 3.32994243405 8.09711581376 
50 8 0.000458002090454 0.0920441150665 0.12 1.38485255924 0.382222222222 4.73817489018 5.00083996502 
50 8 0.000188112258911 0.0793669223785 0.22 4.15022320458 0.177777777778 3.36344431196 7.52658265259 
2000 8 0.000617027282715 2.84992313385 0.07 3.00053197497 0.487777777778 4.58082559431 6.34340739504 
1500 8 0.000476121902466 1.93883490562 0.24 3.64222068615 0.16 3.83632418539 12.7994354407 
500 8 0.000220060348511 0.253012895584 0.16 2.9523976237 0.28 3.70776247683 12.1179361766 
2000 8 0.00119495391846 2.95566701889 0.13 5.06621356359 0.38 3.21988836029 8.49448623909 
1000 8 0.000263929367065 0.85685300827 0.16 3.61012709901 0.447777777778 4.41496587152 9.47971194244 
100 8 0.000241041183472 0.0814568996429 0.33 4.30640521519 0.0355555555556 3.93462584444 14.70446744 
50 8 0.000360012054443 0.0915238857269 0.12 5.02651092238 0.34 3.26763251664 6.4974224312 
50 8 0.000315189361572 0.0893170833588 0.16 5.09265644486 0.33 2.87803979969 6.82126062704 
