1000 8 1.43187212944 3.66422700882 0.66 31.6231396624 0.0666666666667 1.52711044038 115.777342119 
2000 8 9.01925611496 5.60848712921 0.71 10.8398537271 0.0588888888889 1.67252973091 53.6262868528 
1000 8 1.41568183899 3.44014692307 0.65 22.4218697762 0.13 0.627663092273 56.0959648625 
100 8 2.46951007843 1.73588514328 0.5 21.4805381138 0.0755555555556 2.1104961064 35.1043171102 
1000 8 1.30791497231 2.81005382538 0.66 18.9914056366 0.0366666666667 1.4276870335 51.5222455531 
2000 8 8.77344989777 5.20939302444 0.77 37.6737060399 0.02 1.84051200496 64.3265122007 
1500 8 3.83835315704 4.79006505013 0.69 13.0687360101 0.07 2.20779913341 52.0611731543 
2000 8 8.67411708832 5.25118803978 0.69 26.3922970762 0.0588888888889 1.12212032213 69.1400766689 
1500 8 4.39344096184 5.5693321228 0.37 5.04934762489 0.267777777778 17.990601014 23.6425731043 
1500 8 4.2303519249 4.46115112305 0.7 28.9004183485 0.11 1.97596768245 60.1340310113 
200 8 6.31521511078 1.49534797668 0.57 7.91243192059 0.0522222222222 1.42816606277 32.8844871056 
1000 8 2.25384378433 3.31140899658 0.57 18.613427183 0.0722222222222 3.1431663042 41.1226179959 
1000 8 1.42348504066 4.33789110184 0.64 21.6460698892 0.02 0.821304799086 49.7358410742 
100 8 2.10967111588 1.46873688698 0.41 13.1092123209 0.0266666666667 0.588063514727 32.4004723988 
2000 8 7.80982398987 4.51146292686 0.62 8.4932078973 0.0688888888889 0.410587196586 73.7865871715 
2000 8 8.06288003922 4.86125802994 0.76 39.884825537 0.0577777777778 2.22326528533 72.1648464499 
200 8 6.9388730526 1.84308004379 0.65 23.4360781689 0.0655555555556 1.18121883765 48.7559299262 
2000 8 8.36975097656 4.80625391006 0.74 36.584914385 0.0366666666667 1.26483535379 75.0902957814 
1500 8 3.84329199791 5.06114411354 0.66 32.4639321976 0.05 0.482178534928 43.994401873 
200 8 7.21369600296 1.73459196091 0.52 13.7144031374 0.0877777777778 1.58085166426 38.1023389742 
500 8 0.226255893707 2.45471692085 0.55 11.1420814532 0.0533333333333 0.952303695287 32.0263280107 
200 8 6.38420510292 1.33018088341 0.47 4.7940908681 0.0766666666667 0.943844259684 26.5946967362 
