4.0 10000.0 0.989666476347 0.880621577267 -17.4104350927 -14.8378632023 39.0
1.0 2000.0 0.999986608743 0.958080835163 -3.62887950751 -4.94417990469 76.0
2.0 500.0 0.999222831392 0.686875751969 -1.62545274336 -0.959737347749 74.0
16.0 500.0 0.995759005654 0.0688019609783 -157.07381343 -134.070295883 73.0
1.0 1000.0 0.999728061611 0.955130499112 -1.88394126355 -1.82725078889 97.0
1.0 10000.0 0.999134741335 0.99993791519 -5.68033747415 -5.73093087255 66.0
8.0 2000.0 1.0 0.516179325481 -81.388335457 -72.7457647436 29.0
32.0 100.0 0.859036389724 0.0202613390907 -372.311611359 -370.930640333 63.0
16.0 100.0 0.989523113502 0.0887122406012 -196.103232215 -184.639883331 26.0
4.0 16000.0 0.996674473667 0.977388483126 -23.9732329375 -22.038824655 54.0
4.0 5000.0 0.986809817483 0.50281661965 -10.623292151 -8.25690164569 88.0
8.0 1000.0 0.993370418193 0.744699861087 -59.8968827337 -55.7853873101 48.0
8.0 2000.0 0.988702878308 0.614883373474 -95.6759422591 -89.9686523028 13.0
32.0 500.0 0.984891320157 0.0301801062488 -386.938393292 -377.460197832 35.0
32.0 500.0 0.949620177026 0.185986271396 -403.739947912 -401.003306064 21.0
1.0 5000.0 0.999635035905 0.987165171933 -8.68661324141 -7.73119757543 13.0
8.0 1000.0 0.999841622253 0.890814108624 -76.2172035835 -61.2640796297 52.0
4.0 100.0 0.99974010604 0.664335081953 -28.7725230842 -22.9593557372 35.0
2.0 200.0 0.97024457029 0.617921160771 -6.57030062431 -1.58840019295 36.0
16.0 100.0 0.961468936335 0.219439498544 -190.440738948 -192.532521266 17.0
4.0 1000.0 0.99619625316 0.920759266785 -39.3779253416 -33.2254807605 21.0
4.0 1000.0 1.0 0.809094405305 -35.6991579338 -32.7020905395 16.0
2.0 2000.0 0.997822934058 0.942735025083 -11.029060625 -9.33544711673 31.0
32.0 5000.0 0.981762647726 0.0237797645832 -358.189883507 -354.449609771 59.0
16.0 500.0 0.994141382508 0.0515870200264 -189.523452956 -180.43218342 26.0
32.0 1000.0 0.730005768197 0.0150886418888 -341.525778981 -327.142388747 86.0
8.0 100.0 0.992367413739 0.185061117025 -90.0300327607 -89.5470120303 14.0
4.0 500.0 0.997199394308 0.849338234542 -20.4049686305 -4.73256671002 92.0
2.0 5000.0 0.99937275013 0.972074222586 -17.7771960657 -16.8022262532 20.0
4.0 500.0 0.999517468973 0.95582216569 -29.544734529 -17.1510905757 74.0
4.0 10000.0 1.0 0.746732551278 -36.4771266443 -31.6643833585 23.0
16.0 200.0 0.979738193577 0.124394060897 -198.901369718 -197.198351548 13.0
1.0 10000.0 0.999998695487 0.999775272371 -1.00115517194 -1.14289878328 82.0
32.0 200.0 0.999879479334 0.195594426378 -372.353882757 -356.20776871 67.0
32.0 500.0 0.955223388464 0.0306579167502 -355.404444302 -373.882668863 45.0
2.0 200.0 0.999914563244 0.999619570684 -14.170259054 -9.11805815352 55.0
16.0 5000.0 0.991866815583 0.402044362793 -172.730885433 -153.493049712 50.0
8.0 5000.0 0.976778470379 0.760401833336 -45.9203250192 -39.4623186753 81.0
8.0 5000.0 0.805735321246 0.18051700808 -48.1158004493 -42.3920111516 39.0
8.0 10000.0 0.968404215449 0.272886402752 -91.8557006365 -87.5540852152 14.0
4.0 500.0 0.992701004052 0.457285970334 -30.7874823521 -18.6188886464 30.0
32.0 200.0 0.0103931103896 0.0104271358022 0.0 -336.581251708 97.0
1.0 200.0 0.998128177119 0.999921728563 -1.11691978312 -1.33289694244 87.0
2.0 10000.0 0.972716369018 0.981775297785 -12.6596961583 -12.1627792814 17.0
1.0 12000.0 0.999993299292 0.993401219912 -2.93167695916 -2.94049410677 90.0
4.0 1000.0 0.999360379416 0.378277974426 -14.8383528626 -0.753088132478 86.0
8.0 500.0 0.982698763491 0.596719126082 -61.0756837593 -47.8747658846 62.0
4.0 500.0 0.999833756938 0.633884400709 -17.4291977211 -21.2299024409 84.0
8.0 100.0 0.994759412134 0.0695973942455 -83.9926746983 -79.459091497 33.0
2.0 100.0 0.998492242102 0.766280049717 -4.73666160662 -3.79131722658 84.0
2.0 10000.0 0.999999982525 0.934376962673 -7.89739108679 -6.64009715956 56.0
2.0 5000.0 1.0 0.946065512369 -2.47134195075 -0.168559498364 49.0
1.0 5000.0 0.999962600998 0.953168569347 -2.94061419441 -2.26636813355 101.0
16.0 500.0 0.996870034282 0.157392985797 -158.581303356 -148.673633822 64.0
16.0 500.0 0.0131578947368 0.0140294391811 0.0 -130.117671642 76.0
2.0 14000.0 0.999546147265 0.969434255449 -1.62728786431 -2.11016674183 89.0
8.0 10000.0 0.993801457556 0.649992382434 -88.2334011573 -75.3248920152 32.0
1.0 100.0 0.99993594469 0.977546337011 -6.24158788026 -6.14364986428 38.0
1.0 2000.0 0.98756978369 0.948978302391 -0.0349076058448 -0.244379494291 18.0
8.0 500.0 0.996215198468 0.401798801536 -88.5756801883 -83.8269333022 24.0
2.0 1000.0 0.999647345562 0.96468660479 -4.22751696732 -4.34839675519 93.0
2.0 5000.0 0.9999006647 0.967432619913 -13.6301607193 -8.42416366007 64.0
2.0 500.0 0.999347603436 0.856776957678 -15.4820894185 -7.98434566231 36.0
1.0 10000.0 0.999332473834 0.971474452916 -2.25655138116 -2.08127707711 70.0
8.0 200.0 0.972406049347 0.115507226429 -69.745224222 -63.1077911828 36.0
2.0 1000.0 0.9998745555 0.963433199834 -9.07988771803 -6.09802975233 58.0
16.0 2000.0 0.710931797164 0.199085263975 -165.235984473 -157.851611595 41.0
1.0 20000.0 1.0 0.992272434219 -2.96425248733 -2.67586774798 21.0
16.0 100.0 0.823525604038 0.0549209251644 -192.087595208 -195.251140868 19.0
32.0 500.0 0.998586453127 0.0236338957496 -377.275081275 -354.661213301 66.0
16.0 100.0 0.983320925536 0.0615784219147 -180.180656592 -167.591759947 42.0
1.0 1000.0 0.999813905603 0.935181475082 0.817506371708 0.508234269561 52.0
8.0 5000.0 0.925660796351 0.763890479885 -62.2200077944 -58.7367508587 32.0
16.0 1000.0 0.883619230028 0.0507867148469 -170.897160569 -173.504490777 30.0
8.0 2000.0 0.995047035949 0.554175463871 -66.3713369868 -43.9348739192 94.0
1.0 5000.0 0.999977570585 0.974564476281 -1.70780979845 -1.62118284646 58.0
16.0 1000.0 0.929931054102 0.0243499180443 -141.326712846 -122.404099582 97.0
2.0 1000.0 0.999807352689 1.0 -3.84215040392 -4.87805300094 76.0
16.0 200.0 0.997163959031 0.350719326759 -169.334032464 -162.492135799 55.0
1.0 10000.0 0.995310700046 0.965908213602 1.26729422844 1.24409632011 70.0
4.0 200.0 0.999846904785 0.890903495884 -20.7135885508 -11.3794081524 99.0
32.0 200.0 0.869567713262 0.015462406495 -338.746735363 -360.230226565 66.0
2.0 5000.0 0.999389484319 0.972306898032 -1.54770823616 -1.75014633704 91.0
8.0 200.0 0.987791216055 0.126699140943 -81.1075488869 -80.5796810916 20.0
32.0 500.0 0.978649785658 0.0120648157112 -341.010396186 -321.240288957 99.0
8.0 500.0 0.994379412187 0.832344059485 -68.3453478306 -51.9651146098 53.0
2.0 500.0 0.0333504817111 0.0323330209099 0.0 12.4327040648 30.0
2.0 100.0 0.998586507437 0.816559722933 -1.03290522496 -0.760541185359 90.0
2.0 5000.0 0.97898527441 0.970142153634 -5.34419812094 -5.29462909837 56.0
4.0 10000.0 0.998243607699 0.959017474998 -44.2230006194 -40.5994642283 15.0
2.0 10000.0 0.969936212565 0.957778898263 -11.6544402175 -11.3009086289 18.0
4.0 1000.0 0.999970807993 0.652485671654 -21.1750654727 -14.4950147733 87.0
16.0 1000.0 0.944135051825 0.0535510284542 -160.749594141 -139.847467837 72.0
32.0 1000.0 0.90342080778 0.0546922175413 -395.019542647 -390.68314621 28.0
2.0 1000.0 0.998087635159 0.752238568006 -8.24824489481 -2.55486310458 66.0
4.0 5000.0 0.997084287842 0.948065737189 -20.0791216719 -18.63752313 52.0
2.0 500.0 0.999424611378 0.936986657787 -15.1719608872 -9.85249885319 57.0
1.0 1000.0 0.998546813795 0.988098478601 0.589055885658 0.54556894825 58.0
8.0 2000.0 0.971183101874 0.85280015698 -84.8562432608 -78.9999992924 23.0
8.0 10000.0 1.0 0.651719234476 -68.943386126 -47.4511791063 82.0
1.0 5000.0 0.999931509077 0.952249286009 -2.32863623963 -2.08450394471 87.0
16.0 100.0 0.942674809549 0.0414225446293 -177.481828398 -178.504541608 36.0
1.0 2000.0 0.999989408544 0.993290611014 -4.64390416454 -4.62784152778 53.0
32.0 100.0 0.220847919421 0.0124425993109 -335.263508979 -349.415150975 82.0
32.0 100.0 0.931251530386 0.0169556734029 -327.212521835 -347.838899349 91.0
1.0 500.0 0.990346642331 0.909571999225 0.222323570344 0.247395690163 24.0
4.0 200.0 0.995955935665 0.939621910916 -18.4433487881 -10.8520821796 97.0
8.0 10000.0 0.995341455107 0.831205776329 -82.5159878556 -68.9851791225 38.0
32.0 1000.0 0.913138129748 0.0241142237086 -339.2867418 -321.773648536 101.0
1.0 5000.0 0.999915017108 0.974733492406 -0.332012476634 -0.173941884675 76.0
1.0 200.0 0.999872649516 0.889325450685 -3.51644500786 -1.86798707644 44.0
16.0 2000.0 0.974571501058 0.116469698315 -187.592590129 -176.066066658 25.0
1.0 2000.0 0.997732269009 0.994590019496 -0.569653327209 -0.664672328416 53.0
8.0 200.0 0.999380524561 0.653278053463 -74.502313167 -54.9404124449 78.0
1.0 2000.0 0.999650025854 0.999386931154 -1.90424642999 -2.6110843758 98.0
2.0 100.0 0.999601101851 0.717224528053 -13.8351651787 -8.30615219574 50.0
8.0 200.0 0.976542666033 0.0809317649621 -62.2150664947 -50.2303216833 58.0
4.0 2000.0 0.994148343714 0.699117635197 -11.3882002798 -2.77102081946 62.0
4.0 10000.0 0.998160043489 0.834942527126 -24.4423360955 -17.4256192339 69.0
1.0 1000.0 0.980871800893 0.931849446242 -1.11694566782 -1.07503593024 31.0
4.0 500.0 0.999755843994 0.566700869733 -39.3288764487 -31.7159467658 27.0
32.0 1000.0 0.96972523957 0.138898361671 -401.658698884 -386.884881578 30.0
8.0 5000.0 0.996304930074 0.48608460758 -61.1664899809 -41.4761211843 89.0
2.0 200.0 0.990821676667 0.837624853187 -12.1998484726 -8.60617372114 12.0
16.0 200.0 0.980656045781 0.0223862024361 -133.119996892 -129.448656653 80.0
2.0 100.0 0.999178281116 0.545410582142 -10.7645486649 -8.16177532998 42.0
16.0 500.0 0.985632265558 0.0203204505019 -148.410908198 -125.468858656 86.0
4.0 1000.0 0.99966661727 0.784563048279 -26.6061454445 -18.8486163093 54.0
4.0 2000.0 0.999764237271 0.873110221816 -39.9201875636 -34.0860927122 26.0
2.0 10000.0 0.959870112444 0.869667120114 1.16981953646 1.26037848728 89.0
2.0 2000.0 0.99062969191 0.946863362379 -0.999415274097 -0.915358276351 90.0
2.0 5000.0 0.999157803665 0.871756696258 -6.78687732642 0.844468707018 91.0
1.0 200.0 0.999993952454 0.998975125521 -4.86344313928 -7.09576773645 68.0
8.0 2000.0 0.996361493013 0.509913567536 -66.2711261826 -51.3967899932 66.0
8.0 500.0 0.996894490227 0.953991872472 -75.5385088793 -60.8206717302 51.0
8.0 5000.0 0.999123605851 0.417149073277 -73.6390597162 -46.2377831933 94.0
4.0 100.0 0.99940994039 0.509627386582 -22.0356707828 -12.2139097272 66.0
2.0 100.0 0.999803247968 0.983289483783 -17.5618399062 -16.9084205533 35.0
8.0 500.0 0.999407622323 0.118287862948 -74.7218851482 -47.6937528498 81.0
16.0 100.0 0.992266914839 0.0299688348218 -145.970931812 -138.212715955 84.0
2.0 2000.0 0.774872722415 0.732002045186 -9.09084257892 -8.38514838736 84.0
32.0 2000.0 0.983414021727 0.151457582427 -401.776163662 -379.602891821 38.0
16.0 1000.0 0.988832884301 0.047149449311 -147.626330206 -138.452456438 64.0
8.0 10000.0 0.99927461927 0.664322212248 -69.2999547324 -50.1961833331 74.0
