200 8 7.96738195419 56.8503489494 0.5564 0.0193333333333 0.929297762748 553.052358669 
100 8 2.37593007088 36.2335619926 0.3984 0.0416666666667 0.63617346864 360.195916061 
50 8 1.31645083427 35.2065389156 0.2272 0.0557222222222 2.90711558856 141.860635791 
1500 8 4.36662983894 141.300632954 0.672 0.0106111111111 0.324335554291 829.3373756 
100 8 2.17666101456 36.2401511669 0.3596 0.0755 1.12871362174 297.873834413 
100 8 2.75925993919 49.4009828568 0.4328 0.0175 1.2434922271 392.803561821 
500 8 0.266586065292 85.716201067 0.5732 0.0183333333333 0.279226189588 624.530765596 
100 8 2.72704792023 47.1075241566 0.3412 0.0192777777778 0.648565361547 240.161064454 
1000 8 1.37642097473 97.7360270023 0.6644 0.00627777777778 0.22426542631 815.987182875 
100 8 2.21207880974 37.6277468204 0.306 0.0333333333333 0.813185864456 120.422394021 
200 8 7.6271648407 44.8087360859 0.4988 0.0271111111111 2.81787188942 224.244523269 
50 8 1.16413712502 31.1748690605 0.2204 0.0463888888889 1.48364248445 235.559588399 
500 8 0.216059923172 62.4455070496 0.5604 0.0116666666667 0.5272873255 641.315221166 
2000 8 9.44790410995 162.126670122 0.7116 0.0210555555556 0.292220499871 1028.46499524 
500 8 0.246330976486 59.1632540226 0.5756 0.0306111111111 0.242206970608 713.861459509 
2000 8 12.8960549831 198.032771111 0.6972 0.00583333333333 0.316390558405 1070.87594964 
2000 8 12.686193943 196.734838963 0.6892 0.0116666666667 0.354637449638 841.067610103 
100 8 2.21781206131 37.5496211052 0.3752 0.0367222222222 1.05944846813 221.076950667 
200 8 7.32208895683 43.8351409435 0.6 0.0267222222222 0.836622265343 701.38325141 
1000 8 1.38455605507 94.9829630852 0.6528 0.0127777777778 0.428404160595 821.301672116 
500 8 0.197659015656 58.5073649883 0.5208 0.0127222222222 0.146206074359 534.277878053 
50 8 1.10106992722 34.6410310268 0.0088 0.193277777778 3.99089535517 7.48653526503 
50 8 1.24146795273 32.8407659531 0.238 0.0182222222222 3.92253744913 131.552143668 
500 8 0.234538078308 61.463848114 0.5736 0.0235 0.511957090251 654.222432765 
2000 8 13.4501271248 190.551375866 0.7116 0.0219444444444 0.322105829535 1045.40981739 
50 8 1.15017580986 32.578701973 0.1388 0.0488888888889 1.75369862133 125.328357016 
1500 8 4.35571503639 130.674562216 0.6732 0.0115 0.160148361739 896.184658505 
200 8 7.55394411087 43.8543179035 0.5528 0.00888888888889 0.405374417867 464.795269538 
50 8 1.14158701897 33.2333447933 0.1364 0.0755555555556 1.62606111144 120.521679366 
500 8 0.223875999451 58.616797924 0.536 0.0204444444444 0.701555674577 607.857632595 
1000 8 1.36309099197 95.3258340359 0.6716 0.00511111111111 0.352524616762 952.254939981 
1500 8 4.25229883194 130.948917866 0.6912 0.00805555555556 0.239263413122 1066.43666831 
1000 8 1.3909099102 96.9566931725 0.6688 0.00855555555556 0.388797055527 843.710681924 
200 8 7.05550599098 42.5173821449 0.5508 0.0215 0.528500490913 383.235696641 
1000 8 1.38636493683 96.5777060986 0.6308 0.0135555555556 0.12768985565 526.906367789 
500 8 0.196846008301 60.4238460064 0.5596 0.0287222222222 0.721501909543 539.068566907 
100 8 2.15483498573 36.8801538944 0.2204 0.013 0.440399540195 197.775402879 
1000 8 1.82600402832 125.019454002 0.6548 0.0279444444444 0.619172968403 904.888477607 
500 8 0.204969167709 59.8500480652 0.614 0.0302222222222 0.192216796531 796.916528982 
100 8 2.35910105705 34.7790269852 0.2496 0.140611111111 12.1081171362 52.0707875105 
2000 8 9.68885397911 163.292107105 0.708 0.0117777777778 0.482562464982 974.496529214 
500 8 0.22132897377 61.8914539814 0.5588 0.0174444444444 0.95968156106 662.773425634 
1000 8 1.36712288857 97.6350049973 0.644 0.0226666666667 0.528512362104 732.502390461 
2000 8 9.69039702415 160.390804052 0.6984 0.0157777777778 0.538831939803 997.802618205 
100 8 2.34060883522 37.8300850391 0.314 0.0268333333333 0.870112172805 243.21933765 
100 8 2.20765209198 37.8338639736 0.3088 0.0241666666667 1.1295731262 324.77947376 
1500 8 4.29996681213 130.326692104 0.6552 0.051 1.34921468321 604.650699471 
100 8 2.24738907814 36.3463578224 0.384 0.0251111111111 1.40414503445 341.499816173 
2000 8 12.9905970097 182.835272074 0.6972 0.0262222222222 0.480899616289 800.684564087 
200 8 9.07758712769 54.2793838978 0.4512 0.0276111111111 0.697877750198 273.745339979 
2000 8 9.34382891655 163.828629971 0.7008 0.00666666666667 0.361668691052 1016.99133953 
100 8 2.23024511337 37.6874680519 0.3744 0.0592222222222 2.57548752266 185.580616758 
50 8 1.16498303413 35.103302002 0.058 0.109111111111 2.84396999835 36.5304479644 
500 8 0.200203895569 60.5538818836 0.6072 0.00883333333333 0.454218701962 725.904682569 
500 8 0.207062005997 63.1485588551 0.524 0.0307777777778 0.640874725671 616.019977865 
1500 8 4.11367893219 127.865058899 0.6896 0.0296666666667 0.737229212305 1045.65177523 
1500 8 4.04252886772 128.116319895 0.69 0.0120555555556 0.615880633852 892.36141652 
200 8 7.45978689194 42.6060640812 0.6164 0.01 0.38766610032 793.578451148 
2000 8 9.70675802231 164.872269869 0.6896 0.00705555555556 0.392369549031 934.975258227 
50 8 1.2153699398 34.6956510544 0.1204 0.0325 2.22728801727 86.3457409808 
